card_id,card_name,card_family,owner_faction,confidence,top_margin,score_BorderstoneGuild,score_FloodbornPact,score_SkyloomTemple,score_UnderwellKeepers,score_Fateforge,legacy_race,race_suggest,race_purity,race_total,token_suggest,token_best_purity,token_evidence,review_outcome,recommended_faction,review_notes
540,Word Eater,Character,SkyloomTemple,low,0,0,0,0,0,0,Crocavine,,,,,,,manual_review,,Insufficient surviving evidence for safe auto-promotion or quota-safe reassignment.
541,Whipbearer,Character,SkyloomTemple,low,0,0,0,0,0,0,Anunnaki,,,,,,,manual_review,,Insufficient surviving evidence for safe auto-promotion or quota-safe reassignment.
542,Whip Sergeant,Character,SkyloomTemple,low,0,0,0,0,0,0,Rattusk,,,,,,,manual_review,,Insufficient surviving evidence for safe auto-promotion or quota-safe reassignment.
543,Vulture Queen,Character,SkyloomTemple,low,0,0,0,0,0,0,Canid,,,,,,,manual_review,,Insufficient surviving evidence for safe auto-promotion or quota-safe reassignment.
544,Vowbinder Judge,Character,SkyloomTemple,medium,0,0,0,5,5,0,Sludgine,,,,,,,promote_medium:owner_top_signal,SkyloomTemple,Promoted from low to medium confidence because the assigned faction is already the strongest surviving signal in the remaining evidence set (owner_top with score >= 3). No quota-changing reassignment applied.
545,Void Thrall,Character,SkyloomTemple,low,0,0,0,0,0,0,Anunnaki,,,,,,,manual_review,,Insufficient surviving evidence for safe auto-promotion or quota-safe reassignment.
546,Void Obelisk,Character,SkyloomTemple,low,0,0,0,0,0,0,Anunnaki,,,,,,,manual_review,,Insufficient surviving evidence for safe auto-promotion or quota-safe reassignment.
547,Void Leech,Character,SkyloomTemple,low,0,0,0,0,0,0,Anunnaki,,,,,,,manual_review,,Insufficient surviving evidence for safe auto-promotion or quota-safe reassignment.
548,Void Hymnist,Character,SkyloomTemple,low,0,0,0,0,0,0,Anunnaki,,,,,,,manual_review,,Insufficient surviving evidence for safe auto-promotion or quota-safe reassignment.
552,Trap Setter,Character,SkyloomTemple,low,0,0,0,0,0,0,Lupine,,,,,,,manual_review,,Insufficient surviving evidence for safe auto-promotion or quota-safe reassignment.
555,Taxlord Balash,Character,Fateforge,medium,1,2,0,0,0,3,Beetline,,,,,,,promote_medium:owner_top_signal,Fateforge,Promoted from low to medium confidence because the assigned faction is already the strongest surviving signal in the remaining evidence set (owner_top with score >= 3). No quota-changing reassignment applied.
559,Spore Drudge,Character,FloodbornPact,low,0,0,0,0,0,0,Lupine,,,,,,,manual_review,,Insufficient surviving evidence for safe auto-promotion or quota-safe reassignment.
561,Soul Drinker,Character,SkyloomTemple,low,0,0,0,0,0,0,Viperine,,,,,,,manual_review,,Insufficient surviving evidence for safe auto-promotion or quota-safe reassignment.
562,Sludge Slime,Character,SkyloomTemple,low,0,0,0,0,0,0,Canid,,,,,,,manual_review,,Insufficient surviving evidence for safe auto-promotion or quota-safe reassignment.
565,Slave Champion,Character,FloodbornPact,low,0,0,0,0,0,0,Anunnaki,,,,,,,manual_review,,Insufficient surviving evidence for safe auto-promotion or quota-safe reassignment.
566,Silver Rat,Character,FloodbornPact,low,0,0,0,0,0,0,Jackalite,,,,,,,manual_review,,Insufficient surviving evidence for safe auto-promotion or quota-safe reassignment.
567,Siege Ox,Character,SkyloomTemple,low,0,0,0,0,0,0,Jackalite,,,,,,,manual_review,,Insufficient surviving evidence for safe auto-promotion or quota-safe reassignment.
570,Shardback Boar,Character,BorderstoneGuild,medium,1,4,0,0,0,3,Automata,,,,,,,promote_medium:owner_top_signal,BorderstoneGuild,Promoted from low to medium confidence because the assigned faction is already the strongest surviving signal in the remaining evidence set (owner_top with score >= 3). No quota-changing reassignment applied.
572,Shadow Eel,Character,FloodbornPact,low,0,0,1,0,1,0,Hydran,,,,,,,manual_review,,Insufficient surviving evidence for safe auto-promotion or quota-safe reassignment.
576,Shacklebearer Guard,Character,FloodbornPact,low,0,0,0,0,0,0,Hawkind,,,,,,,manual_review,,Insufficient surviving evidence for safe auto-promotion or quota-safe reassignment.
578,Serpent Queen,Character,SkyloomTemple,low,0,0,0,0,0,0,Anunnaki,,,,,,,manual_review,,Insufficient surviving evidence for safe auto-promotion or quota-safe reassignment.
586,Sand Hyena,Character,FloodbornPact,low,0,0,0,0,0,0,Raptrine,,,,,,,manual_review,,Insufficient surviving evidence for safe auto-promotion or quota-safe reassignment.
589,Rust Slug,Character,SkyloomTemple,low,0,0,0,0,0,0,Anunnaki,,,,,,,manual_review,,Insufficient surviving evidence for safe auto-promotion or quota-safe reassignment.
590,Rust Mite,Character,BorderstoneGuild,low,0,0,0,0,0,0,Anunnaki,,,,,,,manual_review,,Insufficient surviving evidence for safe auto-promotion or quota-safe reassignment.
591,Rune Husk,Character,BorderstoneGuild,low,0,0,0,0,0,0,Hydran,,,,,,,manual_review,,Insufficient surviving evidence for safe auto-promotion or quota-safe reassignment.
592,Rune Horror,Character,FloodbornPact,low,0,0,0,0,0,0,Sludgine,,,,,,,manual_review,,Insufficient surviving evidence for safe auto-promotion or quota-safe reassignment.
593,Rune Centipede,Character,UnderwellKeepers,low,0,0,0,0,0,0,Hyenoid,,,,,,,manual_review,,Insufficient surviving evidence for safe auto-promotion or quota-safe reassignment.
602,Plague Drummer,Character,Fateforge,low,0,0,0,0,0,0,Anunnaki,,,,,,,manual_review,,Insufficient surviving evidence for safe auto-promotion or quota-safe reassignment.
604,Pit Jailer,Character,FloodbornPact,low,0,0,0,0,0,0,Spidrine,,,,,,,manual_review,,Insufficient surviving evidence for safe auto-promotion or quota-safe reassignment.
605,Pit Houndmaster,Character,SkyloomTemple,low,0,0,0,0,0,0,Anunnaki,,,,,,,manual_review,,Insufficient surviving evidence for safe auto-promotion or quota-safe reassignment.
606,Pit Guard,Character,UnderwellKeepers,low,0,0,0,0,0,0,Anunnaki,,,,,,,manual_review,,Insufficient surviving evidence for safe auto-promotion or quota-safe reassignment.
608,Pit Fighter,Character,Fateforge,low,0,0,0,0,0,0,Spidrine,,,,,,,manual_review,,Insufficient surviving evidence for safe auto-promotion or quota-safe reassignment.
611,Pale Stalker,Character,SkyloomTemple,low,0,0,0,0,0,0,Raptrine,,,,,,,manual_review,,Insufficient surviving evidence for safe auto-promotion or quota-safe reassignment.
614,Oil Hydra,Character,UnderwellKeepers,low,0,0,0,0,0,0,Hyenoid,,,,,,,manual_review,,Insufficient surviving evidence for safe auto-promotion or quota-safe reassignment.
616,Obsidian Helm,Character,Fateforge,low,0,0,0,0,0,0,Anunnaki,,,,,,,manual_review,,Insufficient surviving evidence for safe auto-promotion or quota-safe reassignment.
617,Oathkeeper Ghost,Character,SkyloomTemple,medium,0,0,0,5,0,5,Bitum,Fateforge,1.0,6.0,,,,promote_medium:owner_top_signal,SkyloomTemple,Promoted from low to medium confidence because the assigned faction is already the strongest surviving signal in the remaining evidence set (owner_top with score >= 3). No quota-changing reassignment applied.
621,Night Prowler,Character,Fateforge,low,0,0,0,0,0,0,Jackalite,,,,,,,manual_review,,Insufficient surviving evidence for safe auto-promotion or quota-safe reassignment.
622,Mud Rat,Character,BorderstoneGuild,low,0,0,0,0,0,0,Anunnaki,,,,,,,manual_review,,Insufficient surviving evidence for safe auto-promotion or quota-safe reassignment.
628,Masked King,Character,UnderwellKeepers,low,0,0,0,0,0,0,Anunnaki,,,,,,,manual_review,,Insufficient surviving evidence for safe auto-promotion or quota-safe reassignment.
637,Knife Zealot,Character,SkyloomTemple,low,0,0,0,0,0,0,Viperine,,,,,,,manual_review,,Insufficient surviving evidence for safe auto-promotion or quota-safe reassignment.
639,Ironbound Horror,Character,UnderwellKeepers,low,0,0,0,0,0,0,Inkborn,,,,,,,manual_review,,Insufficient surviving evidence for safe auto-promotion or quota-safe reassignment.
641,Iron Juggernaut,Character,Fateforge,low,0,0,0,0,0,0,Anunnaki,,,,,,,manual_review,,Insufficient surviving evidence for safe auto-promotion or quota-safe reassignment.
642,Ink Tongue,Character,FloodbornPact,low,0,0,0,0,0,0,Centipor,,,,,,,manual_review,,Insufficient surviving evidence for safe auto-promotion or quota-safe reassignment.
644,Idol Servant,Character,UnderwellKeepers,low,0,0,0,0,0,0,Centipor,,,,,,,manual_review,,Insufficient surviving evidence for safe auto-promotion or quota-safe reassignment.
646,Idol Chanter,Character,BorderstoneGuild,low,0,0,0,0,0,0,Anunnaki,,,,,,,manual_review,,Insufficient surviving evidence for safe auto-promotion or quota-safe reassignment.
647,Hymncaller Priest,Character,FloodbornPact,low,0,0,0,0,0,0,Anunnaki,,,,,,,manual_review,,Insufficient surviving evidence for safe auto-promotion or quota-safe reassignment.
649,Howling Fiend,Character,SkyloomTemple,low,0,0,0,0,0,0,Anunnaki,,,,,,,manual_review,,Insufficient surviving evidence for safe auto-promotion or quota-safe reassignment.
651,Hill Ram,Character,Fateforge,low,0,0,0,0,0,0,Anunnaki,,,,,,,manual_review,,Insufficient surviving evidence for safe auto-promotion or quota-safe reassignment.
652,Hill Raider,Character,BorderstoneGuild,low,0,0,0,0,0,0,Fungalid,,,,,,,manual_review,,Insufficient surviving evidence for safe auto-promotion or quota-safe reassignment.
653,High Priest,Character,FloodbornPact,low,0,0,0,0,0,0,Raptrine,,,,,,,manual_review,,Insufficient surviving evidence for safe auto-promotion or quota-safe reassignment.
656,Golden Whip,Character,SkyloomTemple,low,0,0,0,0,0,0,Anunnaki,,,,,,,manual_review,,Insufficient surviving evidence for safe auto-promotion or quota-safe reassignment.
658,Gold Captain,Character,SkyloomTemple,low,0,0,0,0,0,0,Myriad,,,,,,,manual_review,,Insufficient surviving evidence for safe auto-promotion or quota-safe reassignment.
660,Glow Beetle,Character,UnderwellKeepers,low,0,0,0,0,0,0,Inkborn,,,,,,,manual_review,,Insufficient surviving evidence for safe auto-promotion or quota-safe reassignment.
662,Glass Mite,Character,Fateforge,low,1,0,0,0,0,1,Wyrmling,,,,,,,manual_review,,Insufficient surviving evidence for safe auto-promotion or quota-safe reassignment.
664,Fungus Mite,Character,FloodbornPact,low,0,0,0,0,0,0,Serpentid,,,,,,,manual_review,,Insufficient surviving evidence for safe auto-promotion or quota-safe reassignment.
665,Fungus Creeper,Character,SkyloomTemple,low,0,0,0,0,0,0,Crocavine,,,,,,,manual_review,,Insufficient surviving evidence for safe auto-promotion or quota-safe reassignment.
667,Fire Sapper,Character,Fateforge,low,0,0,0,0,0,0,Hawkind,,,,,,,manual_review,,Insufficient surviving evidence for safe auto-promotion or quota-safe reassignment.
669,Fire Jackal,Character,BorderstoneGuild,low,0,0,0,0,0,0,Anunnaki,,,,,,,manual_review,,Insufficient surviving evidence for safe auto-promotion or quota-safe reassignment.
670,Fire Beetle,Character,FloodbornPact,low,0,0,0,0,0,0,Anunnaki,,,,,,,manual_review,,Insufficient surviving evidence for safe auto-promotion or quota-safe reassignment.
671,Fire Bearer,Character,SkyloomTemple,low,0,0,0,0,0,0,Inkborn,,,,,,,manual_review,,Insufficient surviving evidence for safe auto-promotion or quota-safe reassignment.
673,Filth King,Character,UnderwellKeepers,low,0,0,0,0,0,0,Raptrine,,,,,,,manual_review,,Insufficient surviving evidence for safe auto-promotion or quota-safe reassignment.
676,Exiled Gladiator,Character,Fateforge,low,0,0,0,0,0,0,Wyrmling,,,,,,,manual_review,,Insufficient surviving evidence for safe auto-promotion or quota-safe reassignment.
677,Enlil Vessel,Character,FloodbornPact,low,0,0,0,0,0,0,Anunnaki,,,,,,,manual_review,,Insufficient surviving evidence for safe auto-promotion or quota-safe reassignment.
679,Eclipse Revenant,Character,Fateforge,low,0,0,0,0,0,0,Anunnaki,,,,,,,manual_review,,Insufficient surviving evidence for safe auto-promotion or quota-safe reassignment.
682,Echo Voice,Character,BorderstoneGuild,low,0,0,0,0,0,0,Anunnaki,,,,,,,manual_review,,Insufficient surviving evidence for safe auto-promotion or quota-safe reassignment.
687,Dog Breaker,Character,Fateforge,low,0,0,0,0,0,0,Anunnaki,,,,,,,manual_review,,Insufficient surviving evidence for safe auto-promotion or quota-safe reassignment.
688,Desert Vulture,Character,BorderstoneGuild,low,0,0,0,0,0,0,Inkborn,,,,,,,manual_review,,Insufficient surviving evidence for safe auto-promotion or quota-safe reassignment.
690,Desert Jackal,Character,FloodbornPact,low,0,0,0,0,0,0,Anunnaki,,,,,,,manual_review,,Insufficient surviving evidence for safe auto-promotion or quota-safe reassignment.
691,Desert Hawk,Character,SkyloomTemple,low,0,0,0,0,0,0,Miteborn,,,,,,,manual_review,,Insufficient surviving evidence for safe auto-promotion or quota-safe reassignment.
697,Crocodile Warlord,Character,Fateforge,low,0,0,0,0,0,0,Hydran,,,,,,,manual_review,,Insufficient surviving evidence for safe auto-promotion or quota-safe reassignment.
698,Crimson Youth,Character,BorderstoneGuild,low,0,0,0,0,0,0,Anunnaki,,,,,,,manual_review,,Insufficient surviving evidence for safe auto-promotion or quota-safe reassignment.
699,Crater Rat,Character,Fateforge,low,0,0,0,0,0,0,Crocavine,,,,,,,manual_review,,Insufficient surviving evidence for safe auto-promotion or quota-safe reassignment.
700,Crater Lurker,Character,BorderstoneGuild,low,0,0,0,0,0,0,Fungalid,,,,,,,manual_review,,Insufficient surviving evidence for safe auto-promotion or quota-safe reassignment.
701,Corpse Beetle,Character,FloodbornPact,low,0,0,0,0,0,0,Crocavine,,,,,,,manual_review,,Insufficient surviving evidence for safe auto-promotion or quota-safe reassignment.
702,Collapse Worker,Character,SkyloomTemple,low,0,0,0,0,0,0,Jackalite,,,,,,,manual_review,,Insufficient surviving evidence for safe auto-promotion or quota-safe reassignment.
703,Cistern Horror,Character,Fateforge,low,0,0,0,0,0,0,Wyrmling,,,,,,,manual_review,,Insufficient surviving evidence for safe auto-promotion or quota-safe reassignment.
707,Chain Warden,Character,Fateforge,low,0,0,0,0,0,0,Myriad,,,,,,,manual_review,,Insufficient surviving evidence for safe auto-promotion or quota-safe reassignment.
708,Chain Thrower,Character,BorderstoneGuild,low,0,0,0,0,0,0,Hawkind,,,,,,,manual_review,,Insufficient surviving evidence for safe auto-promotion or quota-safe reassignment.
710,Chain Keeper,Character,SkyloomTemple,low,0,0,0,0,0,0,Lupine,,,,,,,manual_review,,Insufficient surviving evidence for safe auto-promotion or quota-safe reassignment.
713,Caravan Breaker,Character,BorderstoneGuild,low,0,0,0,0,0,0,Anunnaki,,,,,,,manual_review,,Insufficient surviving evidence for safe auto-promotion or quota-safe reassignment.
716,Bronze Spear,Character,UnderwellKeepers,low,0,0,0,0,0,0,Serpentid,,,,,,,manual_review,,Insufficient surviving evidence for safe auto-promotion or quota-safe reassignment.
717,Bronze Shield,Character,Fateforge,low,0,0,0,0,0,0,Fungalid,,,,,,,manual_review,,Insufficient surviving evidence for safe auto-promotion or quota-safe reassignment.
719,Bronze Gaoler,Character,SkyloomTemple,low,0,0,0,0,0,0,Lupine,,,,,,,manual_review,,Insufficient surviving evidence for safe auto-promotion or quota-safe reassignment.
720,Bronze Colossus,Character,UnderwellKeepers,low,0,0,0,0,0,0,Serpentid,,,,,,,manual_review,,Insufficient surviving evidence for safe auto-promotion or quota-safe reassignment.
725,Bone Jackal,Character,UnderwellKeepers,low,1,0,0,0,1,0,Anunnaki,,,,,,,manual_review,,Insufficient surviving evidence for safe auto-promotion or quota-safe reassignment.
731,Bone Caller,Character,UnderwellKeepers,low,1,0,0,0,1,0,Centipor,,,,,,,manual_review,,Insufficient surviving evidence for safe auto-promotion or quota-safe reassignment.
736,Blood Evoker,Character,Fateforge,low,1,0,0,0,0,1,Rattusk,,,,,,,manual_review,,Insufficient surviving evidence for safe auto-promotion or quota-safe reassignment.
737,Blood Duelist,Character,Fateforge,low,1,0,0,0,0,1,Sludgine,,,,,,,manual_review,,Insufficient surviving evidence for safe auto-promotion or quota-safe reassignment.
738,Blood Acolyte,Character,Fateforge,low,1,0,0,0,0,1,Inkborn,,,,,,,manual_review,,Insufficient surviving evidence for safe auto-promotion or quota-safe reassignment.
742,Ash Scorpion,Character,UnderwellKeepers,medium,0,0,0,0,3,3,Canid,,,,,,,promote_medium:owner_top_signal,UnderwellKeepers,Promoted from low to medium confidence because the assigned faction is already the strongest surviving signal in the remaining evidence set (owner_top with score >= 3). No quota-changing reassignment applied.
750,Ash Horror,Character,BorderstoneGuild,medium,1,4,0,0,0,3,Automata,,,,,,,promote_medium:owner_top_signal,BorderstoneGuild,Promoted from low to medium confidence because the assigned faction is already the strongest surviving signal in the remaining evidence set (owner_top with score >= 3). No quota-changing reassignment applied.
180,Royal Pardon,Edict,FloodbornPact,low,0,0,0,5,0,5,,,,,,,,manual_review,,Insufficient surviving evidence for safe auto-promotion or quota-safe reassignment.
182,Public Reckoning,Edict,BorderstoneGuild,low,0,0,0,5,0,5,,,,,,,,manual_review,,Insufficient surviving evidence for safe auto-promotion or quota-safe reassignment.
188,Mercy Docket,Edict,UnderwellKeepers,medium,0,0,0,6,6,0,,,,,,,,promote_medium:owner_top_signal,UnderwellKeepers,Promoted from low to medium confidence because the assigned faction is already the strongest surviving signal in the remaining evidence set (owner_top with score >= 3). No quota-changing reassignment applied.
192,Dust Court Recess,Edict,UnderwellKeepers,medium,1,1,0,3,4,0,,,,,,,,promote_medium:owner_top_signal,UnderwellKeepers,Promoted from low to medium confidence because the assigned faction is already the strongest surviving signal in the remaining evidence set (owner_top with score >= 3). No quota-changing reassignment applied.
194,Boundary Fine,Edict,FloodbornPact,low,0,2,0,5,0,5,,,,,,,,manual_review,,Insufficient surviving evidence for safe auto-promotion or quota-safe reassignment.
5,Tablet Wraith Host,HostSigil,Fateforge,medium,0,0,0,2,5,5,,,,,UnderwellKeepers,0.8888888888888888,wraith→UnderwellKeepers (0.89/9),promote_medium:owner_top_signal,Fateforge,Promoted from low to medium confidence because the assigned faction is already the strongest surviving signal in the remaining evidence set (owner_top with score >= 3). No quota-changing reassignment applied.
9,"Mushussu, Ember Coil",HostSigil,FloodbornPact,low,0,2,0,0,3,3,,,,,,,,manual_review,,Insufficient surviving evidence for safe auto-promotion or quota-safe reassignment.
10,Copper Storm Choir,HostSigil,Fateforge,medium,1,0,0,2,0,3,,,,,,,,promote_medium:owner_top_signal,Fateforge,Promoted from low to medium confidence because the assigned faction is already the strongest surviving signal in the remaining evidence set (owner_top with score >= 3). No quota-changing reassignment applied.
200,Two Suns,Name,FloodbornPact,low,0,5,0,5,0,0,,,,,,,,manual_review,,Insufficient surviving evidence for safe auto-promotion or quota-safe reassignment.
202,Heavy Crowns,Name,BorderstoneGuild,low,1,1,0,2,0,0,,,,,,,,manual_review,,Insufficient surviving evidence for safe auto-promotion or quota-safe reassignment.
204,Swift Shadow,Name,UnderwellKeepers,low,1,0,0,2,1,0,,,,,,,,manual_review,,Insufficient surviving evidence for safe auto-promotion or quota-safe reassignment.
209,Open Ledger,Name,UnderwellKeepers,low,0,0,0,5,0,5,,,,,,,,manual_review,,Insufficient surviving evidence for safe auto-promotion or quota-safe reassignment.
245,Ink Crow,Pet,UnderwellKeepers,low,1,0,0,0,1,0,,,,,,,,manual_review,,Insufficient surviving evidence for safe auto-promotion or quota-safe reassignment.
250,Bitumen Tortoise,Pet,Fateforge,low,1,3,2,5,1,4,,,,,,,,manual_review,,Insufficient surviving evidence for safe auto-promotion or quota-safe reassignment.
225,Archive Prism,Relic,UnderwellKeepers,low,0,5,0,5,0,3,,,,,,,,manual_review,,Insufficient surviving evidence for safe auto-promotion or quota-safe reassignment.
227,Null Cantor,Relic,UnderwellKeepers,low,1,0,0,0,0,1,,,,,,,,manual_review,,Insufficient surviving evidence for safe auto-promotion or quota-safe reassignment.
229,Gravity Lance,Relic,BorderstoneGuild,low,0,1,5,0,0,5,,,,,,,,manual_review,,Insufficient surviving evidence for safe auto-promotion or quota-safe reassignment.
230,Trial Chain,Relic,UnderwellKeepers,low,0,0,0,0,0,0,,,,,,,,manual_review,,Insufficient surviving evidence for safe auto-promotion or quota-safe reassignment.
235,Sirocco Bracer,Relic,FloodbornPact,medium,0,0,5,0,0,5,,,,,,,,promote_medium:owner_top_signal,FloodbornPact,Promoted from low to medium confidence because the assigned faction is already the strongest surviving signal in the remaining evidence set (owner_top with score >= 3). No quota-changing reassignment applied.
211,Star Bell Harbor,Site,UnderwellKeepers,low,1,8,9,1,0,0,,,,,,,,manual_review,,Insufficient surviving evidence for safe auto-promotion or quota-safe reassignment.
221,Clause Pike,Site,Fateforge,low,1,9,0,8,0,5,,,,,,,,manual_review,,Insufficient surviving evidence for safe auto-promotion or quota-safe reassignment.
224,Basalt Quay,Site,UnderwellKeepers,low,1,9,8,0,0,0,,,,,,,,manual_review,,Insufficient surviving evidence for safe auto-promotion or quota-safe reassignment.
18,"River Titan, the Flood King",Boss,SkyloomTemple,medium,1,0,6,7,0,0,Covenant,SkyloomTemple,1.0,6.0,FloodbornPact,1.0,river→FloodbornPact (1.00/3),promote_medium,,Promoted from low after surviving evidence supported current owner_faction.
21,"Oath Champion, the Covenant King",Boss,SkyloomTemple,medium,3,0,0,8,5,0,,,,,,,,,,
25,"Halo Paladin, the Radiant Lord",Boss,SkyloomTemple,medium,3,0,0,3,0,0,,,,,,,,,,
33,"Blood Moon Prophet, the Crimson Oracle",Boss,FloodbornPact,medium,2,0,3,1,0,1,,,,,,,,,,
38,Void King Lord,Boss,BorderstoneGuild,medium,2,2,0,0,0,0,,,,,,,,,,
40,Void Herald King,Boss,UnderwellKeepers,medium,2,0,0,3,5,0,,,,,,,,,,
53,Rune Marshal King,Boss,FloodbornPact,medium,3,0,3,0,0,0,,,,,,,,,,
57,Red Khan Lord,Boss,BorderstoneGuild,medium,2,2,0,0,0,0,,,,,,,,,,
58,Prism Lancer King,Boss,Fateforge,medium,3,0,0,0,0,3,,,,,,,,,,
67,Oath Leviathan Lord,Boss,SkyloomTemple,medium,0,0,3,5,5,0,Slugborn,UnderwellKeepers,0.9,10.0,SkyloomTemple,0.8,oath→SkyloomTemple (0.80/10); leviathan→FloodbornPact (0.80/5),promote_medium,,Promoted from low after surviving evidence supported current owner_faction.
69,Moonspawn Horror King,Boss,FloodbornPact,medium,3,0,3,0,0,0,,,,,,,,,,
72,Marsh Leviathan,Boss,FloodbornPact,medium,2,4,6,0,0,0,,,,,,,,,,
81,Halo Regent Lord,Boss,BorderstoneGuild,medium,1,4,0,3,0,0,Juggerid,BorderstoneGuild,1.0,11.0,,,,promote_medium,,Promoted from low after surviving evidence supported current owner_faction.
82,Halo Prelate Lord,Boss,SkyloomTemple,medium,3,0,0,3,0,0,,,,,,,,,,
83,Halo Praetor Lord,Boss,BorderstoneGuild,medium,1,4,0,3,0,0,Kudran,BorderstoneGuild,1.0,5.0,,,,promote_medium,,Promoted from low after surviving evidence supported current owner_faction.
84,Halo Paladin Lord,Boss,UnderwellKeepers,medium,3,0,0,3,6,0,,,,,,,,,,
85,Halo Exemplar Lord,Boss,SkyloomTemple,medium,3,0,0,3,0,0,,,,,,,,,,
87,Golden Strategos Lord,Boss,BorderstoneGuild,medium,2,2,0,0,0,0,,,,,,,,,,
92,Ember Prophet King,Boss,Fateforge,medium,3,0,0,0,0,3,,,,,,,,,,
93,Ember Lord King,Boss,FloodbornPact,medium,1,0,4,0,0,3,Cistern,FloodbornPact,1.0,7.0,,,,promote_medium,,Promoted from low after surviving evidence supported current owner_faction.
98,Dust Titan King,Boss,BorderstoneGuild,medium,1,4,0,0,3,0,Ramkin,BorderstoneGuild,0.8888888888888888,9.0,,,,promote_medium,,Promoted from low after surviving evidence supported current owner_faction.
100,Crystal Vanguard King,Boss,Fateforge,medium,3,0,0,0,0,3,,,,,,,,,,
101,Crystal Stalker Lord,Boss,BorderstoneGuild,medium,1,4,0,0,0,3,Ramkin,BorderstoneGuild,0.8888888888888888,9.0,,,,promote_medium,,Promoted from low after surviving evidence supported current owner_faction.
102,Crystal Reaver King,Boss,BorderstoneGuild,medium,1,4,0,0,0,3,Kudran,BorderstoneGuild,1.0,5.0,,,,promote_medium,,Promoted from low after surviving evidence supported current owner_faction.
103,Crystal Knight Lord,Boss,Fateforge,medium,3,0,0,0,0,3,,,,,,,,,,
104,Crystal General King,Boss,Fateforge,medium,3,0,0,0,0,3,,,,,,,,,,
105,Crystal Colossus King,Boss,Fateforge,medium,3,0,0,0,0,3,,,,,,,,,,
114,Crater Brute King,Boss,BorderstoneGuild,medium,2,2,0,0,0,0,,,,,,,,,,
132,Blood Prophet King,Boss,BorderstoneGuild,medium,3,4,0,0,0,1,,,,,,,,,,
134,Blood Moon Prophet Lord,Boss,FloodbornPact,medium,2,0,3,0,0,1,,,,,,,,,,
142,Ash Oracle Queen,Boss,BorderstoneGuild,medium,1,4,0,1,0,3,Juggerid,BorderstoneGuild,1.0,11.0,,,,promote_medium,,Promoted from low after surviving evidence supported current owner_faction.
143,Ash Nomad Chieftain King,Boss,Fateforge,medium,3,0,0,0,0,3,,,,,,,,,,
144,Ash Lord King,Boss,BorderstoneGuild,medium,1,4,0,0,0,3,Boarine,BorderstoneGuild,1.0,9.0,,,,promote_medium,,Promoted from low after surviving evidence supported current owner_faction.
145,Ash Leviathan King,Boss,FloodbornPact,medium,0,0,3,0,0,3,Anunnaki,,,,FloodbornPact,0.8,leviathan→FloodbornPact (0.80/5),promote_medium,,Promoted from low after surviving evidence supported current owner_faction.
146,Ash High Priest King,Boss,Fateforge,medium,3,0,0,0,0,3,,,,,,,,,,
147,Ash Hierarch Lord,Boss,Fateforge,medium,3,0,0,0,0,3,,,,,,,,,,
148,Ash Gladiator Lord King,Boss,Fateforge,medium,3,0,0,0,0,3,,,,,,,,,,
149,Ash Demon Lord,Boss,FloodbornPact,medium,2,0,5,0,0,3,,,,,,,,,,
150,Ash Bishop Queen,Boss,FloodbornPact,medium,1,0,4,0,0,3,Cistern,FloodbornPact,1.0,7.0,,,,promote_medium,,Promoted from low after surviving evidence supported current owner_faction.
151,Ash Binder Lord,Boss,UnderwellKeepers,medium,2,0,0,0,5,3,,,,,,,,,,
163,Halo Warden,Boss,SkyloomTemple,medium,3,0,0,3,0,0,,,,,,,,,,
164,Halo Ascendant,Boss,FloodbornPact,medium,2,0,5,3,0,0,,,,,,,,,,
165,Glyph Titan,Boss,SkyloomTemple,medium,3,0,0,3,0,0,,,,,,,,,,
169,Crystal Leviathan,Boss,FloodbornPact,medium,0,0,3,0,0,3,Lupine,,,,FloodbornPact,0.8,leviathan→FloodbornPact (0.80/5),promote_medium,,Promoted from low after surviving evidence supported current owner_faction.
171,Crimson Juggernaut,Boss,BorderstoneGuild,medium,2,2,0,0,0,0,,,,,,,,,,
177,Ash Titan Lord,Boss,FloodbornPact,medium,3,0,6,0,0,3,,,,,,,,,,
178,Ash Revenant King,Boss,Fateforge,medium,3,0,0,0,0,3,,,,,,,,,,
179,Ash Colossus,Boss,Fateforge,medium,3,0,0,0,0,3,,,,,,,,,,
255,Adamu,Character,BorderstoneGuild,medium,2,5,0,0,0,3,,,,,,,,,,
269,Ashur,Character,BorderstoneGuild,medium,1,4,0,0,0,3,Kudran,BorderstoneGuild,1.0,5.0,,,,promote_medium,,Promoted from low after surviving evidence supported current owner_faction.
273,Temple Thrall,Character,SkyloomTemple,medium,3,0,0,3,0,0,,,,,,,,,,
280,Sand Basilisk,Character,BorderstoneGuild,medium,2,2,0,0,0,0,,,,,,,,,,
290,Red Lash,Character,Fateforge,medium,3,0,0,0,0,3,,,,,,,,,,
298,Oath Servitor,Character,BorderstoneGuild,medium,1,6,0,5,0,0,Oxline,BorderstoneGuild,1.0,11.0,SkyloomTemple,0.8,oath→SkyloomTemple (0.80/10),promote_medium,,Promoted from low after surviving evidence supported current owner_faction.
299,Oath Serpent,Character,SkyloomTemple,medium,0,0,0,5,5,0,Slugborn,UnderwellKeepers,0.9,10.0,SkyloomTemple,0.8,oath→SkyloomTemple (0.80/10),promote_medium,,Promoted from low after surviving evidence supported current owner_faction.
307,Halo Wraith,Character,Fateforge,medium,3,0,0,3,5,8,,,,,,,,,,
